address_raw,rooms_raw,area_raw,price_raw,title_raw,description_raw
"Siewerdtstrasse 75, 8050 Zürich",2.5 Zimmer,27m²,CHF 690.–,Last available Apartments at City Pop Zürich Oerlikon Central,"Neu eröffnung! Ab dem 23.03. bieten wir zentral gelegene Apartments im City Pop Zurich Oerlikon Central an der Siewerdtstrasse 73, 8050 Zürich an, die zwischen 23 und 70 Quadratmeter groß sind. Ab 525 CHF/Woche können Sie aus verschiedenen Pop-Typen wählen: Pop M, L, Pop 2.5Die beigefügten Bilder stammen aus anderen City Pop Apartments und sind als repräsentativ zu betrachten. Die Möblierung ist gleich, das Layout könnte variieren.Diese möblierten Apartments bieten ein authentisches Wohnerlebnis. Da die Bauarbeiten noch im Gange sind, stehen uns noch keine Originalfotos zur Verfügung.So buchen Sie Ihr Apartment:Laden Sie einfach unsere App herunter: • Für iOS: Suchen Sie nach City Pop im App Store. • Für Android: Suchen Sie nach City Pop im Google Play Store. Nach der Installation der App erstellen Sie ein Konto und navigieren Sie zum Suchbereich. Folgen Sie diesen Schritten: • Wählen Sie ""Suchen und Jetzt Buchen!"" • Wählen Sie Zürich als Ihre Stadt. • Setzen Sie Ihre gewünschten Check-in- und Check-out-Daten. Die Apartments sind vollständig ausgestattet, einschließlich: • Küche, Wohnzimmer, Schlafzimmer und Bad. • Vollständiges Inventar für die Küche (Teller, Gläser, Töpfe usw.). • Schlafbereich und Bad (mit Handtuchset). • Nebenkosten inklusive. • Wi-Fi und Smart TV. Die Pop Apartments können für einen Mindestzeitraum von 4 Wochen gebucht werden. Zudem wird eine breite Palette von Standard- und Zusatzdiensten verfügbar sein, die über die City Pop App aktiviert werden können, darunter: • Reinigungsservice (wöchentlich, zweiwöchentlich). • Parkplatz. Das Gebäude wird auch über fantastische Gemeinschaftsräume verfügen, darunter: • Co-Living-Bereiche. Es ist so einfach wie ein Hotelzimmer zu buchen! Die Reservierungen sind jetzt geöffnet! Worauf warten Sie noch? Buchen Sie jetzt Ihren Aufenthalt im City Pop Zurich Oerlikon Central, Siewerdtstrasse 73, 8050 Zürich!Wenn Sie Fragen haben oder weitere Informationen benötigen, zögern Sie bitte nicht, uns unter contact.ch@citypop.com zu kontaktieren. Unser Team steht Ihnen gerne zur Verfügung.Bitte beachte: Die Bilder stammen aus anderen bereits betriebenen City Pop Apartments. Das Layout bleibt jedoch unverändert, da sich die Apartments derzeit in der Endfertigungsphase befinden._____________________________________________________________ENGCity Pop Zurich Messe - The flexible solution for short and long stays that makes you feel at home.Newly opening! Starting from March 23, we offer centrally located apartments at City Pop Zurich Oerlikon Central, Siewerdtstrasse 73, 8050 Zurich, ranging from 23 to 70 square meters. From 525 CHF/week, you can choose from various Pop types: Pop M, L, Pop 2.5.The attached images are from other City Pop apartments and are to be considered representative. The furnishings are the same, but the layout may vary.These furnished apartments provide an authentic living experience. As construction is still ongoing, we do not yet have original photos.How to book your apartment:Simply download our app: • For iOS: Search for City Pop in the App Store. • For Android: Search for City Pop in the Google Play Store. Once the app is installed, create an account and navigate to the search section. Follow these steps: • Select ""Search and Book Now!"" • Choose Zurich as your city. • Set your desired check-in and check-out dates. The apartments are fully equipped, including: • Kitchen, living room, bedroom, and bathroom. • Complete kitchen inventory (plates, glasses, pots, etc.). • Sleeping area and bathroom (with towel set). • All utilities included. • Wi-Fi and Smart TV. Pop apartments can be booked for a minimum period of 4 weeks. Additionally, a wide range of standard and additional services will be available, activated via the City Pop app, including: • Cleaning service (weekly, bi-weekly). • Parking. The building will also feature fantastic communal spaces, including: • Co-living areas. It’s as simple as booking a hotel room! Reservations are now open! What are you waiting for? Book your stay at City Pop Zurich Oerlikon Central, Siewerdtstrasse 73, 8050 Zurich, now!If you have any questions or need further information, please do not hesitate to contact us at contact.ch@citypop.com. Our team is here to assist you.Please note: The images are from other already operational City Pop apartments. However, the layout remains unchanged, as the apartments are currently in the final finishing phase."
"Leutschenbachstrasse 48, 8050 Zürich",4.5 Zimmer,160m²,CHF 5’390.–,Duplex-/Maisonette-Wohnung in Zürich,"Diese moderne Maisonette-Wohnung bietet alles, was du dir von einem neuen Zuhause wünschst: durchdachtes Design, viel Tageslicht und eine erstklassige Lage. Ob du deinen Alltag in einer ruhigen Umgebung geniessen oder den urbanen Lifestyle auskosten möchtest – hier findest du die perfekte Balance.Was dich erwartet: • Grosszügige Wohnfläche: Die offene Raumaufteilung sorgt für ein angenehmes Wohngefühl und lässt sich flexibel einrichten. • Private Sonnenterrasse: Geniesse entspannte Stunden im Freien – ob morgens bei einem Kaffee oder abends mit Freunden. • Tierfreundlich: Kleintiere wie Katzen sind herzlich willkommen – hier dürfen auch deine tierischen Begleiter zuhause sein. • Freundliche Nachbarschaft: Deine zukünftigen Nachbarn sind aufgeschlossen und schaffen eine angenehme Atmosphäre im Haus. • Zentrale Lage: Einkaufsmöglichkeiten, Restaurants und öffentliche Verkehrsmittel sind in wenigen Minuten erreichbar – ein echter Vorteil im Alltag. • Inklusive Parkplatz: Im Mietpreis ist ein Parkplatz mit moderner E-Ladestation enthalten – ideal für dein E-Auto oder zukünftige Mobilitätsbedürfnisse. Diese Wohnung ist die perfekte Wahl für anspruchsvolle Einzelpersonen, Paare oder kleine Familien, die modernes Wohnen mit Komfort und einer zentralen Lage kombinieren möchten.Vereinbare jetzt einen Besichtigungstermin und lass dich von diesem besonderen Zuhause begeistern!"
"Spindelstrasse 15, 8041 Zürich",6.5 Zimmer,190m²,CHF 6’370.–,Helle und grosszügige 6.5 Zimmer-Wohnung,"Per Anfang 2025 entstehen im Projekt «SIHLLIFE» moderne 1.5 bis 6.5-Zimmer-Wohnungen im Minergie-Standard zur Verfügung. Gut möblierbare Grundrisse und ein hochwertiger Ausbaustandard runden das Angebot ab.Die 6.5-Zimmer-Wohnungen überzeugen durch folgende Vorzüge: • Moderne Küche mit Induktions-Kochfeld, Backofen, Steamer, Kühlschrank mit Gefrierfach und Geschirrspüler • Wohn-/Schlafraum mit Eichenparkett • Jede Wohnung verfügt über einen Waschturm (Waschmaschine und Tumbler) • grosszügige Terrassen • Fussbodenheizung • kontrollierte Wohnungslüftung • Lift • Kellerabteil pro Wohnung im Untergeschoss Das Manegg-Quartier zählt zu den bevorzugten Wohnlagen in Zürich Kreis 2. Als Bewohner werden Sie die grüne, ruhige und zentrale Lage schätzen. Der Bahnhof Manegg liegt in Gehdistanz und bis zum Hauptbahnhof Zürich sind es weniger als 10 Minuten Fahrt. Rund um den Wohnkomplex gibt es Cafés, sowie mehrere Einkaufsmöglichkeiten.Bei Interesse können Sie sich gerne für die Besichtigung unserer Musterwohnungen anmelden.Hinweis: Es handelt sich bei den Bildern um Visualisierungen, welche den Ausbaustandard zeigen und vom angebotenen Objekt abweichen können. Den genauen Grundriss können Sie dem Grundrissplan im Anhang entnehmen. Weitere Informationen finden Sie auf unserer Projektwebseite."
"Zeltweg 68, 8032 Zürich",3.5 Zimmer,90m²,CHF 6’370.–,Exklusive 3.5-Zimmer-Wohnung mit privater Dachterrasse,"Im lebhaften Zürcher Quartier Hottingen, am Zeltweg 68, entstehen voraussichtlich per Juli 2025 elf exklusive Stadtwohnungen. Aktuell sind noch zwei attraktive 3.5-Zimmer-Dachgeschosswohnungen mit Wohnflächen von ca. 90 m² bis 89 m², durchdachten Grundrissen, privater Dachterrasse sowie einem zeitlosen und hochwertigen Innenausbau, bietet Ihnen das Projekt Turmalin ein perfektes Zuhause. Die Highlights der 3.5-Zimmer-Dachgeschosswohnungen- Private und grosszügige Dachterrasse, die zum Verweilen einlädt mit Blick auf das Dolder-Hotel- Edle Küche mit Kochinsel, hochwertigen Geräten und reichlich Stauraum - Modernes Badezimmer mit bodenebener, verglaster Dusche- Eigener Waschturm in der Wohnung (Kombigerät)- Smart-Home-Vernetzung für optimalen Wohnkomfort- Kontrollierte Wohnungslüftung in jeder WohnungTurmalin - Ihr neues Zuhause in Hottingen- Attraktive Grünanlagen mit Gemeinschaftsgarten- Erstklassige Lage zwischen Kreuzplatz und Kunsthaus Zürich- Perfekter Ausgangspunkt für sämtliche Freizeitaktivitäten in der Stadt- Nachhaltigkeit: Solaranlage und Erdsondenheizung (Bodenheizung mit Freecooling)- Hervorragende Anbindung: Bushaltestelle und Bahnhof Stadelhofen in unmittelbarer NäheAuf www.turmalin-zh.ch finden Sie viele weitere spannende Informationen über das Projekt. Haben Sie Ihre Traumwohnung im Turmalin gefunden? Dann freuen wir uns über Ihre Anmeldung über das Kontaktformular. Anschliessend werden wir ein kurzes persönliches Gespräch mit Ihnen vereinbaren (via Teams-Call). Im Anschluss erhalten Sie einen Link zum digitalen Bewerbungstool, um uns Ihre Bewerbungsunterlagen zukommen zu lassen.*Bei den Bildern handelt es sich um Visualisierungen und der Rundgang stellt die 3.5-Zimmer-Musterwohnung dar. Wir freuen uns auf Ihre Kontaktaufnahme!Werfen Sie einen Blick auf unsere anderen Angebote. Vielleicht ist Ihr Traumobjekt dabei.Seit über 50 Jahren beraten und begleiten wir unsere Kundinnen und Kunden auf dem Weg zu ihrer Wunschimmobilie. Unsere erfahrenen Mitarbeiterinnen und Mitarbeiter verbinden fundierte Marktkenntnisse mit Leidenschaft. Überzeugen Sie sich von unserem Engagement und unserer Kompetenz und finden Sie mit uns Ihr neues Zuhause."
"Zeltweg 68, 8032 Zürich",3.5 Zimmer,100m²,CHF 7’080.–,Wohnjuwel über den Dächern von Zürich,"Im lebhaften Zürcher Quartier Hottingen, am Zeltweg 68, entstehen voraussichtlich per Juli 2025 elf exklusive Stadtwohnungen. Aktuell sind noch zwei attraktive 3.5-Zimmer-Dachgeschosswohnungen mit Wohnflächen von ca. 80 m² bis 100 m², durchdachten Grundrissen, privater Dachterrasse sowie einem zeitlosen und hochwertigen Innenausbau, bietet Ihnen das Projekt Turmalin ein perfektes Zuhause.Die Highlights der 3.5-Zimmer-Dachgeschosswohnungen- Private und grosszügige Dachterrasse, die zum Verweilen einlädt mit Blick auf das Dolder-Hotel- Edle Küche mit Kochinsel, hochwertigen Geräten und reichlich Stauraum - Modernes Badezimmer mit bodenebener, verglaster Dusche- Eigener Waschturm in der Wohnung (Kombigerät)- Smart-Home-Vernetzung für optimalen Wohnkomfort- Kontrollierte Wohnungslüftung in jeder WohnungTurmalin - Ihr neues Zuhause in Hottingen- Attraktive Grünanlagen mit Gemeinschaftsgarten- Erstklassige Lage zwischen Kreuzplatz und Kunsthaus Zürich- Perfekter Ausgangspunkt für sämtliche Freizeitaktivitäten in der Stadt- Nachhaltigkeit: Solaranlage und Erdsondenheizung (Bodenheizung mit Freecooling)- Hervorragende Anbindung: Bushaltestelle und Bahnhof Stadelhofen in unmittelbarer NäheAuf www.turmalin-zh.ch finden Sie viele weitere spannende Informationen über das Projekt. Haben Sie Ihre Traumwohnung im Turmalin gefunden? Dann freuen wir uns über Ihre Anmeldung über das Kontaktformular. Anschliessend werden wir ein kurzes persönliches Gespräch mit Ihnen vereinbaren (via Teams-Call). Im Anschluss erhalten Sie einen Link zum digitalen Bewerbungstool, um uns Ihre Bewerbungsunterlagen zukommen zu lassen.*Bei den Bildern handelt es sich um Visualisierungen und der Rundgang stellt die 3.5-Zimmer-Musterwohnung dar. Wir freuen uns auf Ihre Kontaktaufnahme!Werfen Sie einen Blick auf unsere anderen Angebote. Vielleicht ist Ihr Traumobjekt dabei.Seit über 50 Jahren beraten und begleiten wir unsere Kundinnen und Kunden auf dem Weg zu ihrer Wunschimmobilie. Unsere erfahrenen Mitarbeiterinnen und Mitarbeiter verbinden fundierte Marktkenntnisse mit Leidenschaft. Überzeugen Sie sich von unserem Engagement und unserer Kompetenz und finden Sie mit uns Ihr neues Zuhause."
"Spindelstrasse 15, 8041 Zürich",3.5 Zimmer,87m²,CHF 3’740.–,Luxuriöse 3.5 Zimmer-Wohnung in ruhiger Lage,"Per Anfang 2025 entstehen im Projekt «SIHLLIFE» moderne 1.5 bis 5.5-Zimmer-Wohnungen im Minergie-Standard. Grosszügige Grundrisse und einen hochwertigen Ausbaustandard runden das Angebot ab.Die 3.5-Zimmer-Wohnungen überzeugen durch folgende Vorzüge: • Moderne Küche mit Induktions-Kochfeld, Backofen, Kühlschrank mit Gefrierfach und Geschirrspüler • Wohn-/Schlafraum mit Eichenparkett • Jede Wohnung verfügt über einen Waschturm (Waschmaschine und Tumbler) • grosszügige Terrassen • Fussbodenheizung • kontrollierte Wohnungslüftung • Lift • Kellerabteil pro Wohnung im Untergeschoss Das Manegg-Quartier zählt zu den bevorzugten Wohnlagen im Kreis 2. Als Bewohner werden Sie die grüne, ruhige und zentrale Lage schätzen. Der Bahnhof Manegg liegt in Gehdistanz und bis zum Hauptbahnhof Zürich sind es weniger als 10 Minuten Fahrt. Rund um den Wohnkomplex gibt es Cafés, sowie mehrere Einkaufsmöglichkeiten.Bei Interesse können Sie sich gerne für eine Besichtigung unserer Musterwohnungen anmelden.Bei Interesse können Sie sich gerne für eine Besichtigung unserer Musterwohnungen anmelden.Hinweis: Es handelt sich bei den Bildern um Visualisierungen, welche den Ausbaustandard zeigen und vom angebotenen Objekt abweichen können. Den genauen Grundriss entnehmen Sie dem Grundrissplan im Anhang.Weitere Informationen finden Sie auf unserer Projektwebseite."
"Spindelstrasse 9, 8041 Zürich",3.5 Zimmer,96m²,CHF 4’410.–,Wohnen mit Stil,"Per Anfang 2025 entstehen im Projekt «SIHLLIFE» moderne 1.5 bis 5.5-Zimmer-Wohnungen im Minergie-Standard. Grosszügige Grundrisse und einen hochwertigen Ausbaustandard runden das Angebot ab.Die 3.5-Zimmer-Wohnungen überzeugen durch folgende Vorzüge: • Moderne Küche mit Induktions-Kochfeld, Backofen, Mikrowelle, Kühlschrank mit Gefrierfach und Geschirrspüler • Wohn-/Schlafraum mit Eichenparkett • Jede Wohnung verfügt über einen Waschturm (Waschmaschine und Tumbler) • grosszügige Terrassen • Fussbodenheizung • kontrollierte Wohnungslüftung • Lift • Kellerabteil pro Wohnung im Untergeschoss Das Manegg-Quartier zählt zu den bevorzugten Wohnlagen im Kreis 2. Als Bewohner werden Sie die grüne, ruhige und zentrale Lage schätzen. Der Bahnhof Manegg liegt in Gehdistanz und bis zum Hauptbahnhof Zürich sind es weniger als 10 Minuten Fahrt. Rund um den Wohnkomplex gibt es Cafés, sowie mehrere Einkaufsmöglichkeiten.Bei Interesse können Sie sich gerne für eine Besichtigung unserer Musterwohnungen anmelden.Bei Interesse können Sie sich gerne für eine Besichtigung unserer Musterwohnungen anmelden.Hinweis: Es handelt sich bei den Bildern um Visualisierungen, welche den Ausbaustandard zeigen und vom angebotenen Objekt abweichen können. Den genauen Grundriss entnehmen Sie dem Grundrissplan im Anhang.Weitere Informationen finden Sie auf unserer Projektwebseite."
"Cäcilienstr. 5, 8032 Zürich",8.5 Zimmer,300m²,CHF 12’660.–,Traumhafte Wohngelegenheit,"Sind Sie auf der Suche nach einer wunderschönen Wohnung in der Nähe am Hottingerplatz? Dann nutzen Sie diese Gelegenheit und richten Sie sich in unserer 8.5-Zimmerwohnung per 01. November 2024 ein.- Moderne Küche mit grosszügiger Kochinsel und hochwertigen Geräten ausgestattet - Wohnzimmer mit Erkerfenster- Badezimmer en Suite- Eigene Waschküche- Helle Räume- Wohnung mit eigenem Liftzugang- Aufwendig verarbeitete Parkett-/Plattenböden- Schöne Stuckdecken- GartensitzplatzDas 1903 erbaute und umfassend sanierte Haus ist hervorragend gelegen, nahe der Stadt, mit diversen Einkaufsmöglichkeiten rund um den Hottingerplatz. Die öffentlichen Verkehrsmittel erreichen Sie innert wenigen Minuten bequem zu Fuss.Überzeugen Sie sich selbst vor Ort von der repräsentativen Wohnung. De n Link für die Anmeldung an dem Besichtigungstermin erhalten Sie via Kontaktformular. BVK - Die Pensionskasse mit attraktivem Wohnraum in der ganzen Schweiz. Tagesaktuell auf www.bvk.ch."
"Mythenquai 349a, 8038 Zürich",4.5 Zimmer,109m²,CHF 6’780.–,4.5-Zimmerwohnung mit praktischem Grundriss in Zürich,N/A
"Mythenquai 353, 8038 Zürich",3.5 Zimmer,140m²,CHF 6’390.–,Grosszügige 3.5-Zimmerwohnung in Zürich,N/A
"Schärenmoosstrasse 78, 8052 Zürich",3.5 Zimmer,85m²,CHF 6’680.–,BESONDERES WOHNEN IM THE METROPOLITANS KOMPLEX / EXCEPTIONAL LIVING IN THE METROPOLITANS COMPLEX,N/A
"Forchstrasse 239 / 241, 8032 Zürich",4.5 Zimmer,107m²,CHF 7’290.–,Forchstrasse 249/241 - Choose your lifestyle,N/A
"Rotbuchstrasse 9, 8006 Zürich",2 Zimmer,15m²,CHF 2’500.–,City Pop - Cosy Studio Apartments close to Zürich centre,"Neu eröffnet! Ab dem 20.04.2025 bieten wir zentral gelegene Apartments im Gebäude City Pop Zurich Urban an der Rotbuchstrasse 9, 8006 Zürich an, die zwischen 27 und 34 Quadratmeter groß sind. Ab 425 CHF/Woche können Sie aus verschiedenen Pop-Typen wählen: L Deluxe, XL Deluxe, XXL.Die beigefügten Bilder stammen aus anderen City Pop Apartments und sind als repräsentativ zu betrachten. Die Möblierung ist gleich, das Layout könnte variieren.Diese möblierten Apartments bieten ein authentisches Wohnerlebnis. Da die Bauarbeiten noch im Gange sind, stehen uns noch keine Originalfotos zur Verfügung.So buchen Sie Ihr Apartment:Laden Sie einfach unsere App herunter: • Für iOS: Suchen Sie nach City Pop im App Store. • Für Android: Suchen Sie nach City Pop im Google Play Store. Nach der Installation der App erstellen Sie ein Konto und navigieren Sie zum Suchbereich. Folgen Sie diesen Schritten: • Wählen Sie ""Suchen und Jetzt Buchen!"" • Wählen Sie Zürich als Ihre Stadt. • Setzen Sie Ihre gewünschten Check-in- und Check-out-Daten. Die Apartments sind vollständig ausgestattet, einschließlich: • Küche, Wohnzimmer, Schlafzimmer und Bad. • Vollständiges Inventar für die Küche (Teller, Gläser, Töpfe usw.). • Schlafbereich und Bad (mit Handtuchset). • Nebenkosten inklusive. • Wi-Fi und Smart TV. Die Pop Apartments können für einen Mindestzeitraum von 4 Wochen gebucht werden. Zudem wird eine breite Palette von Standard- und Zusatzdiensten verfügbar sein, die über die City Pop App aktiviert werden können, darunter: • Reinigungsservice (wöchentlich, zweiwöchentlich). • Waschbereich. Das Gebäude wird auch über fantastische Gemeinschaftsräume verfügen, darunter: • Co-Living-Bereiche. • Co-working Bereiche. Es ist so einfach wie ein Hotelzimmer zu buchen! Die Reservierungen sind jetzt geöffnet! Worauf warten Sie noch? Buchen Sie jetzt Ihren Aufenthalt im City Pop Zurich Urban, Rotbuchstrasse 9, 8006 Zürich!Wenn Sie Fragen haben oder weitere Informationen benötigen, zögern Sie bitte nicht, uns unter contact.ch@citypop.com zu kontaktieren. Unser Team steht Ihnen gerne zur Verfügung.Bitte Beachte: Die Bilder stammen aus anderen bereits betriebenen City Pop Apartments. Das Layout bleibt jedoch unverändert, da sich die Apartments derzeit in der Endfertigungsphase befinden.__________________________________________________________________ENGCity Pop Zurich Urban - The flexible solution for short and long stays that makes you feel at home.Newly opened! Starting from April 20, 2025, we offer centrally located apartments at City Pop Zurich Urban, Rotbuchstrasse 9, 8006 Zurich, ranging from 27 to 34 square meters. From 425 CHF/week, you can choose from various Pop types: L Deluxe, XL Deluxe, XXL.The attached images are from other City Pop apartments and are to be considered representative. The furnishings are the same, but the layout may vary.These furnished apartments provide an authentic living experience. As construction is still ongoing, we do not yet have original photos.How to book your apartment:Simply download our app: • For iOS: Search for City Pop in the App Store. • For Android: Search for City Pop in the Google Play Store. Once the app is installed, create an account and navigate to the search section. Follow these steps: • Select ""Search and Book Now!"" • Choose Zurich as your city. • Set your desired check-in and check-out dates. The apartments are fully equipped, including: • Kitchen, living room, bedroom, and bathroom. • Complete kitchen inventory (plates, glasses, pots, etc.). • Sleeping area and bathroom (with towel set). • All utilities included. • Wi-Fi and Smart TV. Pop apartments can be booked for a minimum period of 4 weeks. Additionally, a wide range of standard and additional services will be available, activated via the City Pop app, including: • Cleaning service (weekly, bi-weekly). • Parking. The building will also feature fantastic communal spaces, including: • Co-living areas. • Co-working areas. It’s as simple as booking a hotel room! Reservations are now open! What are you waiting for? Book your stay at City Pop Zurich Urban, Rotbuchstrasse 9, 8006 Zurich, now!If you have any questions or need further information, please do not hesitate to contact us at contact.ch@citypop.com. Our team is here to assist you.Please note: The images are from other already operational City Pop apartments. However, the layout remains unchanged, as the apartments are currently in the final finishing phase."
"Militärstrasse 106, 8004 Zürich",2 Zimmer,26m²,CHF 2’950.–,City Pop - Cosy Studio Apartments just next to HB Zürich,"Neu eröffnet! Ab dem 20.03.2025 bieten wir zentral gelegene Apartments im Gebäude City Pop Zurich City an der Militarstrasse 206, 8004 Zürich an, die zwischen 29 und 46 Quadratmeter groß sind. Ab 500 CHF/Woche können Sie aus verschiedenen Pop-Typen wählen: S, M, L, 2.5.Die beigefügten Bilder stammen aus anderen City Pop Apartments und sind als repräsentativ zu betrachten. Die Möblierung ist gleich, das Layout könnte variieren.Diese möblierten Apartments bieten ein authentisches Wohnerlebnis. Da die Bauarbeiten noch im Gange sind, stehen uns noch keine Originalfotos zur Verfügung.So buchen Sie Ihr Apartment:Laden Sie einfach unsere App herunter: • Für iOS: Suchen Sie nach City Pop im App Store. • Für Android: Suchen Sie nach City Pop im Google Play Store. Nach der Installation der App erstellen Sie ein Konto und navigieren Sie zum Suchbereich. Folgen Sie diesen Schritten: • Wählen Sie ""Suchen und Jetzt Buchen!"" • Wählen Sie Zürich als Ihre Stadt. • Setzen Sie Ihre gewünschten Check-in- und Check-out-Daten. Die Apartments sind vollständig ausgestattet, einschließlich: • Küche, Wohnzimmer, Schlafzimmer und Bad. • Vollständiges Inventar für die Küche (Teller, Gläser, Töpfe usw.). • Schlafbereich und Bad (mit Handtuchset). • Nebenkosten inklusive. • Wi-Fi und Smart TV. Die Pop Apartments können für einen Mindestzeitraum von 4 Wochen gebucht werden. Zudem wird eine breite Palette von Standard- und Zusatzdiensten verfügbar sein, die über die City Pop App aktiviert werden können, darunter: • Reinigungsservice (wöchentlich, zweiwöchentlich). • Parkplatz. Das Gebäude wird auch über fantastische Gemeinschaftsräume verfügen, darunter: • Gym Es ist so einfach wie ein Hotelzimmer zu buchen! Die Reservierungen sind jetzt geöffnet! Worauf warten Sie noch? Buchen Sie jetzt Ihren Aufenthalt im City Pop Zurich City, Militarstrasse 206, 8004 Zürich!Wenn Sie Fragen haben oder weitere Informationen benötigen, zögern Sie bitte nicht, uns unter contact.ch@citypop.com zu kontaktieren. Unser Team steht Ihnen gerne zur Verfügung.Bitte beachte: Die Bilder stammen aus anderen bereits betriebenen City Pop Apartments. Das Layout bleibt jedoch unverändert, da sich die Apartments derzeit in der Endfertigungsphase befinden._________________________________________________________________ENGCity Pop Zurich City - The flexible solution for short and long stays that makes you feel at home.Newly opened! Starting from March 20, 2025, we offer centrally located apartments at City Pop Zurich City, Militarstrasse 206, 8004 Zurich, ranging from 29 to 46 square meters. From 500 CHF/week, you can choose from various Pop types: S, M, L, 2.5.The attached images are from other City Pop apartments and are to be considered representative. The furnishings are the same, but the layout may vary.These furnished apartments provide an authentic living experience. As construction is still ongoing, we do not yet have original photos.How to book your apartment:Simply download our app: • For iOS: Search for City Pop in the App Store. • For Android: Search for City Pop in the Google Play Store. Once the app is installed, create an account and navigate to the search section. Follow these steps: • Select ""Search and Book Now!"" • Choose Zurich as your city. • Set your desired check-in and check-out dates. The apartments are fully equipped, including: • Kitchen, living room, bedroom, and bathroom. • Complete kitchen inventory (plates, glasses, pots, etc.). • Sleeping area and bathroom (with towel set). • All utilities included. • Wi-Fi and Smart TV. Pop apartments can be booked for a minimum period of 4 weeks. Additionally, a wide range of standard and additional services will be available, activated via the City Pop app, including: • Cleaning service (weekly, bi-weekly). • Parking. The building will also feature fantastic communal spaces, including: • Gym It’s as simple as booking a hotel room! Reservations are now open! What are you waiting for? Book your stay at City Pop Zurich City, Militarstrasse 206, 8004 Zurich, now!If you have any questions or need further information, please do not hesitate to contact us at contact.ch@citypop.com. Our team is here to assist you.Please note: The images are from other already operational City Pop apartments. However, the layout remains unchanged, as the apartments are currently in the final finishing phase."
"Freiestr. 12, 8032 Zürich",3.5 Zimmer,68m²,CHF 3’960.–,Neusanierte 3.5-Zimmer-Wohnung an der Freiestrasse 12,"Per 1. April 2025 vermieten wir diese moderne 3.5-Zimmerwohnung an der Freiestrasse 12 in 8032 Zürich.Auf folgende Annehmlichkeiten dürfen Sie sich freuen:- Nachhaltige Neusanierung- Moderne Küche mit Glaskeramikkochfeld, Kombi-Steamer und Geschirrspüler- Zimmer mit Eichenparkett, Verlegeart Fischgrat- Helles Badezimmer mit Waschturm - Geschlossene Garderobe im Korridor - Rollladen mit Elektroantrieb und Ausstellfunktion- Fussbodenheizung mittels Fernwärme- eSmart System- Personenaufzug- KellerDie Bilder können abweichen (Spiegelverkehrt, Stockwerk).BVK - Die Pensionskasse mit attraktivem Wohnraum in der ganzen Schweiz. Tagesaktuell auf www.bvk.ch"
"Forchstrasse 239 / 241, 8032 Zürich",2.5 Zimmer,44m²,CHF 3’290.–,Forchstrasse 244/242 - Choose your lifestyle,N/A
"Forchstrasse 239 / 241, 8032 Zürich",3.5 Zimmer,70m²,CHF 4’240.–,Forchstrasse 339/341 - Choose your lifestyle,N/A
"Rolandstrasse 3, 8004 Zürich",4.5 Zimmer,73m²,CHF 4’350.–,N/A,N/A
"Rolandstrasse 3, 8004 Zürich",5.5 Zimmer,76m²,CHF 4’620.–,N/A,N/A
"Girhaldenstrasse 71, 8048 Zürich",4.5 Zimmer,105m²,CHF 6’120.–,N/A,N/A
"Goldbrunnenstrasse, 8055 Zürich",5.5 Zimmer,190m²,Preis auf Anfrage,Luxuriöser Wohnkomfort mit weitreichendem Panorama,N/A
"Birmensdorferstrasse 315, 8055 Zürich",4.5 Zimmer,92m²,CHF 5’450.–,Die letzten verfügbaren Wohnungen in The Corner - Unique living in Zürich,"Erstvermietung von 69 Neubau-Stadtwohnungen An der Adresse Birmensdorferstrasse 313-317 / Ziegeleiweg 10-14 in 8055 Zürich entstehen 69 charmante Stadtwohnungen, welche gestaffelt ab Mitte März bis Mai 2025 bezugsbereit sein werden. Die ausgeschriebene Wohnung 1.104 bietet Ihnen folgende Vorteile: • Helle Räume • Freundlicher Eichen Parkettboden • Zimmer 1 mit Bad en Suite und Ankleidenische • Gäste WC mit Walk-In Dusche • Waschmaschine und Tumbler in der Wohnung • Küche mit Geschirrspüler, Kühlschrank mit Gefrierschubladen, Induktions-Kochfeld, Backofen und Steamer • Elektrische Verbundraffstoren • Sitzplatz mit Direktzugang in den Innenhof Klicken Sie sich durch die Projekthomepage, auf welcher Sie die Mietzinse, Grundrisspläne und weitere Informationen vorfinden: the-corner-zurich.ch Sie können sich direkt online für die letzten 2.5 bis 4.5-Zimmerwohnungen digital über die Projektwebseite bewerben. Haben Sie Fragen? Zögern Sie nicht, uns zu kontaktieren. Wir nehmen uns gerne Zeit für Sie: thecorner@privera.ch Bitte beachten Sie, dass es sich bei den Visualisierungen und Wohnungstouren um Musterbilder aus anderen Wohnungen im The Corner handelt. Lediglich die Fotos 1.104 entsprechen der ausgeschriebenen Wohnung."
